Date,Product,Category,Quantity,Unit_Price,Sales,Region
2021-04-25,Smartphone Ultra,Technology,2.0,793.0,1586.0,East
2021-04-25,Filing Cabinet,Office Supplies,2.0,140.76,281.52,East
2021-04-25,Winter Jacket,Clothing,2.0,116.09,232.18,West
2021-04-26,Printer Laser X,Office Supplies,1.0,298.06,298.06,South
2021-04-26,Smartphone Ultra,Technology,3.0,890.75,2672.25,North
2021-04-26,Formal Shirt,Clothing,3.0,43.06,129.18,South
2021-04-26,4K Ultra HD Monitor,Technology,3.0,363.89,1091.67,South
2021-04-26,Running Shoes,Clothing,3.0,92.35,277.05,North
2021-04-27,Wireless Headphones,Technology,1.0,129.3,129.3,North
2021-04-27,Business Backpack,Clothing,4.0,60.14,240.56,North
2021-04-27,Filing Cabinet,Office Supplies,4.0,141.03,564.12,South
2021-04-28,Formal Shirt,Clothing,4.0,44.76,179.04,West
2021-04-28,Executive Ergonomic Desk,Furniture,2.0,595.72,1191.44,North
2021-04-28,Premium Notebook,Office Supplies,3.0,19.44,58.32,East
2021-04-28,Wireless Headphones,Technology,1.0,147.28,147.28,South
2021-04-28,Wireless Headphones,Technology,1.0,129.19,129.19,North
2021-04-29,Premium Notebook,Office Supplies,2.0,17.06,34.12,North
2021-04-29,4K Ultra HD Monitor,Technology,1.0,362.17,362.17,West
2021-04-29,4K Ultra HD Monitor,Technology,1.0,332.46,332.46,South
2021-04-30,Business Backpack,Clothing,1.0,59.97,59.97,East
2021-04-30,Office Chair Pro,Furniture,2.0,272.96,545.92,West
2021-05-01,Smartphone Ultra,Technology,1.0,784.0,784.0,East
2021-05-02,Formal Shirt,Clothing,1.0,45.93,45.93,West
2021-05-02,Executive Ergonomic Desk,Furniture,4.0,584.08,2336.32,West
2021-05-02,Laptop Pro 15,Technology,1.0,1216.49,1216.49,North
2021-05-02,Coffee Maker,Appliances,8.0,183.86,1470.88,East
2021-05-02,Office Chair Pro,Furniture,3.0,291.0,873.0,South
2021-05-03,Winter Jacket,Clothing,2.0,104.09,208.18,North
2021-05-03,4K Ultra HD Monitor,Technology,1.0,346.76,346.76,South
2021-05-04,Filing Cabinet,Office Supplies,1.0,144.16,144.16,West
2021-05-04,Formal Shirt,Clothing,1.0,46.18,46.18,West
2021-05-04,Formal Shirt,Clothing,2.0,43.47,86.94,East
2021-05-04,Laptop Pro 15,Technology,2.0,1183.04,2366.08,South
2021-05-04,Conference Room Table,Furniture,1.0,780.54,780.54,South
2021-05-05,4K Ultra HD Monitor,Technology,3.0,367.78,1103.34,North
2021-05-05,Printer Laser X,Office Supplies,2.0,319.94,639.88,East
2021-05-05,Executive Ergonomic Desk,Furniture,2.0,542.85,1085.7,South
2021-05-06,Smartphone Ultra,Technology,2.0,829.38,1658.76,East
2021-05-06,Wireless Headphones,Technology,1.0,129.19,129.19,South
2021-05-06,4K Ultra HD Monitor,Technology,5.0,348.65,1743.25,North
2021-05-06,Printer Laser X,Office Supplies,4.0,338.16,1352.64,South
2021-05-06,Executive Ergonomic Desk,Furniture,3.0,521.55,1564.65,East
2021-05-07,Conference Room Table,Furniture,4.0,768.97,3075.88,South
2021-05-07,Smartphone Ultra,Technology,1.0,814.97,814.97,North
2021-05-08,Conference Room Table,Furniture,4.0,823.43,3293.72,South
2021-05-08,Laptop Pro 15,Technology,3.0,1235.55,3706.65,East
2021-05-08,Smartphone Ultra,Technology,1.0,871.22,871.22,West
2021-05-08,Printer Laser X,Office Supplies,5.0,334.26,1671.3,North
2021-05-08,Laptop Pro 15,Technology,3.0,1146.13,3438.39,North
2021-05-09,Business Backpack,Clothing,1.0,65.46,65.46,North
2021-05-09,4K Ultra HD Monitor,Technology,1.0,336.44,336.44,North
2021-05-09,Running Shoes,Clothing,2.0,97.67,195.34,South
2021-05-09,Running Shoes,Clothing,1.0,93.39,93.39,East
2021-05-10,4K Ultra HD Monitor,Technology,3.0,354.69,1064.07,South
2021-05-10,Printer Laser X,Office Supplies,2.0,312.96,625.92,East
2021-05-10,Filing Cabinet,Office Supplies,3.0,144.08,432.24,North
2021-05-10,Winter Jacket,Clothing,1.0,102.21,102.21,North
2021-05-11,4K Ultra HD Monitor,Technology,1.0,370.46,370.46,East
2021-05-11,Premium Notebook,Office Supplies,1.0,17.84,17.84,East
2021-05-11,Laptop Pro 15,Technology,1.0,1254.81,1254.81,North
2021-05-11,4K Ultra HD Monitor,Technology,4.0,365.66,1462.64,North
2021-05-12,Office Chair Pro,Furniture,1.0,288.73,288.73,West
2021-05-12,4K Ultra HD Monitor,Technology,1.0,372.66,372.66,South
2021-05-12,Premium Notebook,Office Supplies,3.0,17.89,53.67,North
2021-05-12,Formal Shirt,Clothing,1.0,44.79,44.79,North
2021-05-13,Winter Jacket,Clothing,5.0,114.77,573.85,West
2021-05-13,Filing Cabinet,Office Supplies,3.0,151.57,454.71,North
2021-05-13,Smartphone Ultra,Technology,1.0,877.71,877.71,South
2021-05-14,Conference Room Table,Furniture,1.0,764.1,764.1,North
2021-05-14,Office Chair Pro,Furniture,2.0,286.99,573.98,North
2021-05-15,Wireless Headphones,Technology,4.0,142.69,570.76,South
2021-05-15,Formal Shirt,Clothing,2.0,42.17,84.34,South
2021-05-16,Conference Room Table,Furniture,3.0,858.0,2574.0,South
2021-05-17,Conference Room Table,Furniture,1.0,750.78,750.78,East
2021-05-17,4K Ultra HD Monitor,Technology,5.0,375.55,1877.75,West
2021-05-17,Executive Ergonomic Desk,Furniture,2.0,580.08,1160.16,West
2021-05-17,Executive Ergonomic Desk,Furniture,2.0,543.31,1086.62,West
2021-05-17,4K Ultra HD Monitor,Technology,4.0,353.68,1414.72,West
2021-05-17,Conference Room Table,Furniture,3.0,807.35,2422.05,North
2021-05-18,Laptop Pro 15,Technology,1.0,1146.36,1146.36,East
2021-05-18,Conference Room Table,Furniture,1.0,763.73,763.73,North
2021-05-18,Smartphone Ultra,Technology,1.0,788.3,788.3,South
2021-05-18,Conference Room Table,Furniture,3.0,786.6,2359.8,West
2021-05-19,Formal Shirt,Clothing,5.0,42.49,212.45,West
2021-05-19,Laptop Pro 15,Technology,1.0,1160.48,1160.48,South
2021-05-19,Filing Cabinet,Office Supplies,1.0,154.77,154.77,West
2021-05-19,Formal Shirt,Clothing,2.0,45.74,91.48,East
2021-05-20,Smartphone Ultra,Technology,6.0,874.05,5244.3,North
2021-05-20,Wireless Headphones,Technology,1.0,147.92,147.92,South
2021-05-20,Smartphone Ultra,Technology,2.0,853.73,1707.46,North
2021-05-21,Office Chair Pro,Furniture,1.0,276.09,276.09,West
2021-05-21,Running Shoes,Clothing,2.0,99.88,199.76,South
2021-05-21,Business Backpack,Clothing,3.0,68.95,206.85000000000002,North
2021-05-21,4K Ultra HD Monitor,Technology,1.0,338.54,338.54,West
2021-05-21,Smartphone Ultra,Technology,2.0,864.55,1729.1,South
2021-05-21,Printer Laser X,Office Supplies,2.0,319.66,639.32,East
2021-05-22,Office Chair Pro,Furniture,1.0,274.17,274.17,South
2021-05-22,Premium Notebook,Office Supplies,1.0,18.0,18.0,South
2021-05-22,Office Chair Pro,Furniture,1.0,266.05,266.05,West
2021-05-23,Filing Cabinet,Office Supplies,1.0,155.79,155.79,South
2021-05-23,Running Shoes,Clothing,3.0,100.57,301.71,East
2021-05-23,Wireless Headphones,Technology,4.0,148.93,595.72,North
2021-05-23,Conference Room Table,Furniture,1.0,800.72,800.72,North
2021-05-23,Formal Shirt,Clothing,2.0,46.83,93.66,East
2021-05-24,Laptop Pro 15,Technology,2.0,1225.42,2450.84,East
2021-05-24,Smartphone Ultra,Technology,4.0,840.46,3361.84,North
2021-05-24,Coffee Maker,Appliances,2.0,186.01,372.02,East
2021-05-25,Filing Cabinet,Office Supplies,1.0,143.32,143.32,South
2021-05-25,Formal Shirt,Clothing,2.0,42.48,84.96,South
2021-05-26,Executive Ergonomic Desk,Furniture,1.0,531.9,531.9,East
2021-05-26,Premium Notebook,Office Supplies,3.0,18.16,54.48,East
2021-05-26,Filing Cabinet,Office Supplies,1.0,139.7,139.7,South
2021-05-27,Wireless Headphones,Technology,4.0,131.25,525.0,North
2021-05-27,Winter Jacket,Clothing,2.0,101.51,203.02,North
2021-05-27,Conference Room Table,Furniture,3.0,749.8,2249.4,South
2021-05-27,Laptop Pro 15,Technology,1.0,1289.37,1289.37,West
2021-05-27,Filing Cabinet,Office Supplies,2.0,155.37,310.74,South
2021-05-28,Conference Room Table,Furniture,1.0,858.03,858.03,West
2021-05-28,4K Ultra HD Monitor,Technology,5.0,359.21,1796.05,East
2021-05-28,Executive Ergonomic Desk,Furniture,1.0,582.24,582.24,East
2021-05-29,Conference Room Table,Furniture,6.0,844.28,5065.68,East
2021-05-29,Winter Jacket,Clothing,2.0,115.79,231.58,South
2021-05-29,Business Backpack,Clothing,2.0,68.72,137.44,South
2021-05-29,Business Backpack,Clothing,3.0,67.45,202.35,East
2021-05-29,Winter Jacket,Clothing,3.0,117.68,353.04,South
2021-05-29,Premium Notebook,Office Supplies,3.0,16.56,49.68,North
2021-05-30,Wireless Headphones,Technology,2.0,136.29,272.58,West
2021-05-31,Filing Cabinet,Office Supplies,1.0,151.28,151.28,North
2021-05-31,Laptop Pro 15,Technology,1.0,1203.07,1203.07,South
2021-05-31,Formal Shirt,Clothing,5.0,42.96,214.8,North
2021-05-31,Smartphone Ultra,Technology,1.0,908.43,908.43,South
2021-06-01,Office Chair Pro,Furniture,3.0,270.2,810.6,South
2021-06-01,Laptop Pro 15,Technology,1.0,1180.84,1180.84,East
2021-06-01,Premium Notebook,Office Supplies,2.0,18.47,36.94,South
2021-06-02,Executive Ergonomic Desk,Furniture,3.0,590.69,1772.07,West
2021-06-02,Formal Shirt,Clothing,3.0,44.47,133.41,North
2021-06-02,Smartphone Ultra,Technology,4.0,881.81,3527.24,West
2021-06-03,Executive Ergonomic Desk,Furniture,5.0,574.3,2871.5,East
2021-06-03,Premium Notebook,Office Supplies,1.0,17.59,17.59,East
2021-06-03,Business Backpack,Clothing,1.0,68.57,68.57,North
2021-06-03,Wireless Headphones,Technology,1.0,145.11,145.11,North
2021-06-03,Winter Jacket,Clothing,3.0,114.19,342.57,East
2021-06-03,Wireless Headphones,Technology,5.0,150.5,752.5,West
2021-06-03,Premium Notebook,Office Supplies,1.0,18.64,18.64,South
2021-06-03,Executive Ergonomic Desk,Furniture,3.0,552.95,1658.85,West
2021-06-04,Office Chair Pro,Furniture,1.0,277.42,277.42,North
2021-06-04,Executive Ergonomic Desk,Furniture,3.0,567.02,1701.06,West
2021-06-04,Business Backpack,Clothing,2.0,61.92,123.84,East
2021-06-05,4K Ultra HD Monitor,Technology,2.0,350.2,700.4,West
2021-06-05,Laptop Pro 15,Technology,2.0,1108.46,2216.92,South
2021-06-05,Smartphone Ultra,Technology,1.0,810.92,810.92,West
2021-06-05,Wireless Headphones,Technology,1.0,149.48,149.48,North
2021-06-05,Wireless Headphones,Technology,5.0,150.45,752.25,South
2021-06-06,Filing Cabinet,Office Supplies,1.0,143.56,143.56,East
2021-06-06,Premium Notebook,Office Supplies,1.0,18.77,18.77,South
2021-06-06,4K Ultra HD Monitor,Technology,3.0,375.17,1125.51,East
2021-06-07,4K Ultra HD Monitor,Technology,4.0,339.87,1359.48,South
2021-06-08,Wireless Headphones,Technology,7.0,134.6,942.2,South
2021-06-08,Executive Ergonomic Desk,Furniture,5.0,565.78,2828.9,North
2021-06-08,Winter Jacket,Clothing,2.0,110.28,220.56,East
2021-06-08,Smartphone Ultra,Technology,3.0,827.71,2483.13,West
2021-06-09,Running Shoes,Clothing,2.0,89.17,178.34,South
2021-06-09,Filing Cabinet,Office Supplies,2.0,142.53,285.06,East
2021-06-09,4K Ultra HD Monitor,Technology,3.0,363.63,1090.89,East
2021-06-09,4K Ultra HD Monitor,Technology,2.0,357.27,714.54,North
2021-06-09,Laptop Pro 15,Technology,3.0,1206.24,3618.72,North
2021-06-09,Laptop Pro 15,Technology,1.0,1129.09,1129.09,East
2021-06-10,Wireless Headphones,Technology,1.0,138.38,138.38,North
2021-06-10,Wireless Headphones,Technology,6.0,142.2,853.2,South
2021-06-10,Premium Notebook,Office Supplies,1.0,17.8,17.8,North
2021-06-10,Coffee Maker,Appliances,1.0,167.84,167.84,North
2021-06-11,Coffee Maker,Appliances,1.0,175.25,175.25,North
2021-06-11,Running Shoes,Clothing,3.0,101.16,303.48,East
2021-06-11,Formal Shirt,Clothing,2.0,46.67,93.34,East
2021-06-11,Premium Notebook,Office Supplies,1.0,16.6,16.6,East
2021-06-11,Laptop Pro 15,Technology,1.0,1280.21,1280.21,North
2021-06-11,4K Ultra HD Monitor,Technology,2.0,372.16,744.32,East
2021-06-12,Running Shoes,Clothing,2.0,98.03,196.06,West
2021-06-12,Coffee Maker,Appliances,1.0,183.43,183.43,East
2021-06-13,Laptop Pro 15,Technology,4.0,1155.06,4620.24,North
2021-06-13,Smartphone Ultra,Technology,4.0,858.56,3434.24,East
2021-06-13,Filing Cabinet,Office Supplies,3.0,153.09,459.27,North
2021-06-13,Formal Shirt,Clothing,1.0,45.63,45.63,West
2021-06-14,Smartphone Ultra,Technology,4.0,806.58,3226.32,West
2021-06-14,Business Backpack,Clothing,2.0,63.51,127.02,East
2021-06-14,4K Ultra HD Monitor,Technology,1.0,388.26,388.26,East
2021-06-14,Premium Notebook,Office Supplies,2.0,17.25,34.5,North
2021-06-15,Premium Notebook,Office Supplies,2.0,18.24,36.48,West
2021-06-15,Business Backpack,Clothing,1.0,65.53,65.53,West
2021-06-15,Office Chair Pro,Furniture,1.0,291.07,291.07,South
2021-06-15,Formal Shirt,Clothing,1.0,43.66,43.66,North
2021-06-15,Business Backpack,Clothing,6.0,60.72,364.32,South
2021-06-15,Premium Notebook,Office Supplies,5.0,18.15,90.75,North
2021-06-16,Office Chair Pro,Furniture,1.0,279.43,279.43,South
2021-06-16,Smartphone Ultra,Technology,2.0,902.71,1805.42,West
2021-06-16,Premium Notebook,Office Supplies,1.0,16.89,16.89,East
2021-06-17,Filing Cabinet,Office Supplies,1.0,151.01,151.01,North
2021-06-18,Office Chair Pro,Furniture,1.0,263.33,263.33,West
2021-06-19,Smartphone Ultra,Technology,2.0,901.98,1803.96,East
2021-06-19,4K Ultra HD Monitor,Technology,1.0,351.81,351.81,North
2021-06-19,Wireless Headphones,Technology,3.0,150.0,450.0,North
2021-06-19,Filing Cabinet,Office Supplies,2.0,152.08,304.16,West
2021-06-19,Smartphone Ultra,Technology,1.0,808.49,808.49,South
2021-06-19,Wireless Headphones,Technology,2.0,132.95,265.9,North
2021-06-20,Wireless Headphones,Technology,1.0,149.81,149.81,South
2021-06-20,Formal Shirt,Clothing,3.0,46.28,138.84,East
2021-06-20,Executive Ergonomic Desk,Furniture,2.0,519.44,1038.88,West
2021-06-21,Conference Room Table,Furniture,2.0,793.48,1586.96,South
2021-06-21,Office Chair Pro,Furniture,1.0,287.8,287.8,East
2021-06-22,Filing Cabinet,Technology,3.0,161.62,484.86,West
2021-06-22,Conference Room Table,Furniture,3.0,750.23,2250.69,West
2021-06-22,Coffee Maker,Appliances,3.0,167.67,503.01,East
2021-06-22,4K Ultra HD Monitor,Technology,4.0,347.63,1390.52,West
2021-06-22,Winter Jacket,Clothing,4.0,105.42,421.68,North
2021-06-23,4K Ultra HD Monitor,Technology,1.0,350.33,350.33,North
2021-06-23,Filing Cabinet,Office Supplies,3.0,146.29,438.87,South
2021-06-24,Printer Laser X,Office Supplies,3.0,298.42,895.26,East
2021-06-24,Business Backpack,Clothing,1.0,62.9,62.9,West
2021-06-24,Filing Cabinet,Office Supplies,1.0,142.05,142.05,West
2021-06-24,Smartphone Ultra,Technology,4.0,822.93,3291.72,South
2021-06-25,Executive Ergonomic Desk,Furniture,1.0,597.76,597.76,North
2021-06-26,Wireless Headphones,Technology,4.0,148.15,592.6,East
2021-06-26,Winter Jacket,Clothing,4.0,116.99,467.96,South
2021-06-26,Executive Ergonomic Desk,Furniture,2.0,582.04,1164.08,South
2021-06-26,Formal Shirt,Clothing,1.0,45.67,45.67,North
2021-06-26,Premium Notebook,Office Supplies,4.0,18.28,73.12,East
2021-06-28,Premium Notebook,Office Supplies,1.0,19.24,19.24,East
2021-06-28,Wireless Headphones,Technology,1.0,138.63,138.63,North
2021-06-30,Formal Shirt,Clothing,5.0,45.43,227.15,North
2021-06-30,Laptop Pro 15,Technology,1.0,1245.85,1245.85,North
2021-06-30,Laptop Pro 15,Technology,1.0,1106.95,1106.95,North
2021-07-01,Formal Shirt,Clothing,4.0,47.61,190.44,South
2021-07-02,Premium Notebook,Office Supplies,1.0,17.94,17.94,North
2021-07-02,Business Backpack,Clothing,3.0,62.87,188.61,North
2021-07-02,Premium Notebook,Office Supplies,1.0,16.64,16.64,North
2021-07-02,Filing Cabinet,Office Supplies,5.0,141.45,707.25,West
2021-07-02,Laptop Pro 15,Technology,3.0,1203.42,3610.26,North
2021-07-02,Running Shoes,Clothing,1.0,99.71,99.71,East
2021-07-02,Wireless Headphones,Technology,4.0,140.69,562.76,East
2021-07-03,Formal Shirt,Clothing,2.0,46.27,92.54,West
2021-07-03,Conference Room Table,Furniture,1.0,774.54,774.54,North
2021-07-03,4K Ultra HD Monitor,Technology,2.0,344.17,688.34,North
2021-07-04,Wireless Headphones,Technology,3.0,149.29,447.87,North
2021-07-04,Wireless Headphones,Technology,1.0,141.43,141.43,North
2021-07-05,Filing Cabinet,Office Supplies,3.0,143.2,429.6,West
2021-07-06,Formal Shirt,Clothing,1.0,47.89,47.89,South
2021-07-06,Running Shoes,Clothing,1.0,95.12,95.12,West
2021-07-06,Winter Jacket,Clothing,1.0,104.57,104.57,North
2021-07-06,Executive Ergonomic Desk,Furniture,1.0,525.49,525.49,North
2021-07-06,Coffee Maker,Appliances,2.0,177.18,354.36,South
2021-07-07,Running Shoes,Clothing,4.0,89.53,358.12,South
2021-07-07,Running Shoes,Clothing,2.0,95.6,191.2,East
2021-07-07,Filing Cabinet,Office Supplies,2.0,153.16,306.32,North
2021-07-07,Executive Ergonomic Desk,Furniture,1.0,553.76,553.76,East
2021-07-07,Premium Notebook,Office Supplies,5.0,17.5,87.5,South
2021-07-07,Laptop Pro 15,Technology,2.0,1188.15,2376.3,East
2021-07-07,Running Shoes,Clothing,1.0,90.74,90.74,North
2021-07-08,Wireless Headphones,Technology,2.0,135.28,270.56,West
2021-07-08,Smartphone Ultra,Technology,1.0,811.07,811.07,East
2021-07-09,Office Chair Pro,Furniture,3.0,259.54,778.62,South
2021-07-09,Running Shoes,Clothing,2.0,91.49,182.98,East
2021-07-09,Laptop Pro 15,Technology,2.0,1284.75,2569.5,South
2021-07-09,4K Ultra HD Monitor,Technology,2.0,384.37,768.74,North
2021-07-09,Winter Jacket,Clothing,3.0,104.1,312.3,East
2021-07-09,Running Shoes,Clothing,5.0,94.95,474.75,East
2021-07-10,Smartphone Ultra,Technology,1.0,885.43,885.43,North
2021-07-10,Running Shoes,Clothing,3.0,95.95,287.85,East
2021-07-10,Filing Cabinet,Office Supplies,4.0,158.21,632.84,East
2021-07-11,Formal Shirt,Clothing,1.0,48.6,48.6,East
2021-07-11,Printer Laser X,Office Supplies,2.0,298.87,597.74,East
2021-07-11,Filing Cabinet,Office Supplies,3.0,152.99,458.97,West
2021-07-11,Smartphone Ultra,Technology,3.0,865.53,2596.59,South
2021-07-11,Office Chair Pro,Furniture,1.0,300.85,300.85,West
2021-07-11,Printer Laser X,Office Supplies,2.0,328.2,656.4,North
2021-07-12,Premium Notebook,Office Supplies,4.0,19.27,77.08,North
2021-07-12,Laptop Pro 15,Technology,3.0,1148.88,3446.64,North
2021-07-12,Smartphone Ultra,Technology,3.0,833.72,2501.16,North
2021-07-13,Premium Notebook,Office Supplies,4.0,17.69,70.76,East
2021-07-13,Business Backpack,Clothing,1.0,69.15,69.15,North
2021-07-13,Running Shoes,Clothing,3.0,94.36,283.08,North
2021-07-13,Smartphone Ultra,Technology,5.0,849.08,4245.4,West
2021-07-13,Printer Laser X,Office Supplies,1.0,308.86,308.86,North
2021-07-13,Wireless Headphones,Technology,2.0,150.58,301.16,West
2021-07-13,Formal Shirt,Clothing,4.0,42.84,171.36,North
2021-07-14,4K Ultra HD Monitor,Technology,2.0,349.97,699.94,East
2021-07-14,Running Shoes,Clothing,2.0,94.28,188.56,North
2021-07-14,Coffee Maker,Appliances,1.0,181.24,181.24,East
2021-07-14,Printer Laser X,Office Supplies,3.0,334.26,1002.78,North
2021-07-15,Winter Jacket,Clothing,4.0,110.31,441.24,South
2021-07-15,Filing Cabinet,Office Supplies,5.0,145.02,725.1,South
2021-07-15,Filing Cabinet,Office Supplies,2.0,140.37,280.74,South
2021-07-15,Smartphone Ultra,Technology,1.0,877.93,877.93,South
2021-07-16,Smartphone Ultra,Technology,3.0,811.91,2435.73,South
2021-07-17,Formal Shirt,Clothing,2.0,44.52,89.04,East
2021-07-17,Winter Jacket,Clothing,3.0,113.57,340.71,South
2021-07-17,4K Ultra HD Monitor,Technology,1.0,335.58,335.58,East
2021-07-17,Conference Room Table,Furniture,2.0,814.52,1629.04,North
2021-07-17,Conference Room Table,Furniture,2.0,811.27,1622.54,South
2021-07-17,4K Ultra HD Monitor,Technology,1.0,339.48,339.48,North
2021-07-18,Conference Room Table,Furniture,2.0,820.49,1640.98,South
2021-07-18,Formal Shirt,Clothing,2.0,44.1,88.2,East
2021-07-18,4K Ultra HD Monitor,Technology,2.0,370.58,741.16,North
2021-07-19,Running Shoes,Clothing,5.0,95.86,479.3,East
2021-07-20,Conference Room Table,Furniture,3.0,764.19,2292.57,East
2021-07-20,Laptop Pro 15,Technology,2.0,1123.24,2246.48,North
2021-07-20,Coffee Maker,Appliances,3.0,174.95,524.85,North
2021-07-20,Filing Cabinet,Office Supplies,3.0,160.68,482.04,North
2021-07-20,Wireless Headphones,Technology,1.0,140.46,140.46,North
2021-07-20,Winter Jacket,Clothing,3.0,105.53,316.59,North
2021-07-21,Premium Notebook,Office Supplies,1.0,18.67,18.67,South
2021-07-21,Wireless Headphones,Technology,3.0,139.46,418.38,West
2021-07-21,Laptop Pro 15,Technology,4.0,1216.06,4864.24,West
2021-07-21,Business Backpack,Clothing,6.0,64.43,386.58,West
2021-07-21,4K Ultra HD Monitor,Technology,1.0,339.35,339.35,East
2021-07-22,Laptop Pro 15,Technology,2.0,1258.98,2517.96,North
2021-07-22,Office Chair Pro,Furniture,1.0,272.89,272.89,East
2021-07-22,Business Backpack,Clothing,1.0,68.66,68.66,South
2021-07-22,Executive Ergonomic Desk,Furniture,1.0,545.37,545.37,North
2021-07-23,Laptop Pro 15,Technology,4.0,1192.22,4768.88,North
2021-07-24,Formal Shirt,Clothing,1.0,48.57,48.57,West
2021-07-24,Printer Laser X,Office Supplies,1.0,339.57,339.57,North
2021-07-24,Office Chair Pro,Furniture,3.0,278.4,835.2,East
2021-07-25,Laptop Pro 15,Technology,3.0,1142.63,3427.89,North
2021-07-25,Running Shoes,Clothing,6.0,97.54,585.24,West
2021-07-25,Laptop Pro 15,Technology,2.0,1285.42,2570.84,East
2021-07-25,Business Backpack,Clothing,4.0,60.58,242.32,West
